"","GEOID","NAME","total_popE","total_popM","incomeE","incomeM","whiteE","whiteM","blackE","blackM","nativeE","nativeM","asianE","asianM","PIE","PIM","HispE","HispM","summary_est","summary_moe","geometry","Wpercent","Bpercent","Npercent","Apercent","PIpercent","Hpercent"
"90","31055006506","Census Tract 65.06; Douglas County; Nebraska",3760,397,35246,7126,1129,275,1464,375,0,10,689,287,0,10,292,202,3760,397,list(c(-96.023843, -96.023834, -96.019509, -96.014228, -96.012342, -96.004622, -96.004617, -96.004623, -96.004628, -96.005893, -96.011277, -96.011847, -96.012383, -96.013563, -96.023822, -96.023852, -96.023843, 41.312735, 41.319374, 41.317756, 41.317612, 41.317615, 41.317625, 41.310359, 41.306689, 41.30622, 41.305176, 41.304217, 41.303125, 41.306681, 41.306719, 41.306738, 41.310342, 41.312735)),30.0265957446809,38.936170212766,0,18.3244680851064,0,7.76595744680851
"91","31055007467","Census Tract 74.67; Douglas County; Nebraska",5082,606,70739,9633,3181,572,647,448,0,15,50,58,0,15,1053,409,5082,606,list(c(-96.06199, -96.052399, -96.048263, -96.043005, -96.043117, -96.043119, -96.043118, -96.043031, -96.043026, -96.043018, -96.043016, -96.042911, -96.049126, -96.051875, -96.05746, -96.061905, -96.061978, -96.061976, -96.06199, 41.205332, 41.205331, 41.205317, 41.205302, 41.200858, 41.200762, 41.200717, 41.200711, 41.200595, 41.198557, 41.19839, 41.190686, 41.19071, 41.190698, 41.190701, 41.190704, 41.198466, 41.203049, 41.205332)),62.5934671389217,12.7312081857536,0,0.983864620228256,0,20.7201889020071
"92","31055007434","Census Tract 74.34; Douglas County; Nebraska",3262,517,58947,11274,2042,314,308,126,51,54,60,65,0,10,518,416,3262,517,list(c(-96.081447, -96.081429, -96.08144, -96.08142, -96.070941, -96.071484, -96.071891, -96.075436, -96.075752, -96.081386, -96.081416, -96.081441, -96.081447, 41.296274, 41.297711, 41.300835, 41.306646, 41.306667, 41.297705, 41.296271, 41.287162, 41.286071, 41.287511, 41.288723, 41.294453, 41.296274)),62.5996321275291,9.44206008583691,1.56345800122624,1.83936235438381,0,15.8798283261803
"93","31055007456","Census Tract 74.56; Douglas County; Nebraska",2396,239,66076,7194,1765,242,39,54,0,10,204,181,0,10,297,152,2396,239,list(c(-96.119665, -96.110519, -96.102634, -96.095156, -96.091793, -96.093848, -96.094392, -96.107469, -96.119537, -96.119, -96.119527, -96.120397, -96.119665, 41.212955, 41.21256, 41.2125, 41.211718, 41.212058, 41.207672, 41.205313, 41.205232, 41.205145, 41.205403, 41.211176, 41.212187, 41.212955)),73.6644407345576,1.62771285475793,0,8.51419031719533,0,12.3956594323873
"94","31055007457","Census Tract 74.57; Douglas County; Nebraska",2309,254,57620,4114,1816,261,144,128,13,24,69,69,6,10,186,139,2309,254,list(c(-96.094392, -96.093848, -96.091793, -96.087973, -96.08145, -96.062189, -96.062097, -96.06199, -96.070205, -96.07177, -96.081424, -96.090343, -96.094213, -96.094392, 41.205313, 41.207672, 41.212058, 41.212511, 41.21252, 41.212487, 41.208973, 41.205332, 41.205336, 41.205326, 41.205311, 41.205375, 41.205312, 41.205313)),78.648765699437,6.23646600259853,0.563014291901256,2.98830662624513,0.259852750108272,8.05543525335643
"95","31055007465","Census Tract 74.65; Douglas County; Nebraska",4226,425,76174,8958,2827,348,76,71,0,10,739,389,0,10,417,222,4226,425,list(c(-96.096918, -96.095897, -96.094658, -96.094213, -96.090343, -96.081424, -96.081407, -96.081389, -96.081383, -96.081396, -96.088584, -96.101289, -96.096918, 41.194257, 41.196803, 41.203117, 41.205312, 41.205375, 41.205311, 41.201618, 41.199282, 41.19657, 41.190756, 41.190726, 41.190592, 41.194257)),66.8954093705632,1.79839091339328,0,17.4869853289162,0,9.86748698532892
"96","31055007459","Census Tract 74.59; Douglas County; Nebraska",3369,307,48990,11245,2637,305,11,16,60,91,0,10,0,10,532,271,3369,307,list(c(-96.043119, -96.043117, -96.043005, -96.043024, -96.043014, -96.043028, -96.023859, -96.023776, -96.023769, -96.023813, -96.023794, -96.031899, -96.038901, -96.043018, -96.043026, -96.043031, -96.043118, -96.043119, 41.200762, 41.200858, 41.205302, 41.208956, 41.21229, 41.212494, 41.212496, 41.208904, 41.205283, 41.202057, 41.199048, 41.199345, 41.199494, 41.198557, 41.200595, 41.200711, 41.200717, 41.200762)),78.2724844167409,0.326506381715643,1.78094390026714,0,0,15.791035915702
"97","31055006400","Census Tract 64; Douglas County; Nebraska",4950,533,64375,21419,4390,454,119,113,0,10,0,10,0,10,245,150,4950,533,list(c(-96.023871, -96.023881, -96.02388, -96.023874, -96.023872, -96.02384, -96.023863, -96.023883, -96.014348, -96.014357, -96.004779, -96.004817, -96.00483, -96.001869, -96.002231, -96.004064, -96.005294, -96.005798, -96.009782, -96.010666, -96.014328, -96.014341, -96.016289, -96.019129, -96.019131, -96.023918, -96.023871, 41.263283, 41.264152, 41.264404, 41.266912, 41.26983, 41.272347, 41.277798, 41.281425, 41.281395, 41.27776, 41.277738, 41.272305, 41.27048, 41.270498, 41.269071, 41.26809, 41.265041, 
41.265041, 41.265052, 41.26713, 41.267849, 41.266877, 41.26688, 41.263281, 41.259643, 41.259641, 41.263283)),88.6868686868687,2.4040404040404,0,0,0,4.94949494949495
"98","31055006701","Census Tract 67.01; Douglas County; Nebraska",3966,542,120847,12405,3580,566,17,25,4,7,208,105,0,10,126,83,3966,542,list(c(-96.062175, -96.062174, -96.062117, -96.057313, -96.052533, -96.047713, -96.046011, -96.037589, -96.036291, -96.023871, -96.023918, -96.023912, -96.023898, -96.023899, -96.02393, -96.033476, -96.039363, -96.042997, -96.052601, -96.062249, -96.062175, 41.252718, 41.256082, 41.263385, 41.263354, 41.26334, 41.263437, 41.263301, 41.263305, 41.263302, 41.263283, 41.259641, 41.25948, 41.256025, 41.255994, 41.248778, 41.248787, 41.248799, 41.248799, 41.248798, 41.248788, 41.252718)),90.2672718103883,0.428643469490671,0.100857286938981,5.24457892082703,0,3.17700453857791
"99","31055007304","Census Tract 73.04; Douglas County; Nebraska",1528,191,123438,18581,1219,196,137,71,0,10,31,28,0,10,86,67,1528,191,list(c(-96.023822, -96.013904, -96.009986, -96.007002, -95.989245, -95.982108, -95.977232, -95.966961, -95.964226, -95.963797, -95.971933, -95.969653, -95.971517, -95.971181, -95.97332, -95.973329, -95.97333, -95.973327, -95.975672, -95.976003, -95.98033, -95.985184, -95.986216, -95.988792, -95.988853, -95.992574, -95.992382, -95.9951, -95.994722, -95.996957, -95.997817, -96.004672, -96.004691, -96.023813, -96.023822, 41.341512, 41.34469, 41.345668, 41.346072, 41.347385, 41.347243, 41.346625, 41.344734, 
41.344724, 41.343152, 41.343468, 41.334767, 41.334469, 41.333278, 41.332891, 41.329225, 41.327425, 41.326009, 41.325956, 41.326054, 41.324662, 41.322248, 41.32173, 41.321297, 41.324827, 41.324764, 41.328193, 41.32824, 41.330191, 41.330587, 41.331852, 41.332083, 41.335754, 41.335701, 41.341512)),79.7774869109948,8.96596858638743,0,2.02879581151832,0,5.6282722513089
"100","31055002500","Census Tract 25; Douglas County; Nebraska",2745,543,62807,6913,970,134,27,27,7,10,0,10,0,10,1696,550,2745,543,list(c(-95.947038, -95.94309, -95.942242, -95.941368, -95.937357, -95.933311, -95.933311, -95.932558, -95.924203, -95.9109619269411, -95.912591, -95.915091, -95.9246588872832, -95.92563, -95.929201, -95.933335, -95.933347, -95.936209, -95.938446, -95.94046, -95.941761, -95.942874, -95.947048, -95.947038, 41.226202, 41.226342, 41.226475, 41.226692, 41.228181, 41.229696, 41.229558, 41.229728, 41.230648, 41.2315977356958, 41.226998, 41.222998, 41.211477482659, 41.212284, 41.212997, 41.212954, 41.214669, 
41.219162, 41.220171, 41.219592, 41.219538, 41.219713, 41.219717, 41.226202)),35.3369763205829,0.983606557377049,0.255009107468124,0,0,61.7850637522769
"101","31055007408","Census Tract 74.08; Douglas County; Nebraska",4808,754,67748,14708,4033,760,201,206,46,53,122,97,0,10,294,109,4808,754,list(c(-96.119511, -96.119501, -96.119498, -96.111864, -96.107509, -96.106392, -96.100696, -96.100713, -96.100725, -96.100745, -96.100733, -96.100732, -96.100732, -96.110306, -96.119503, -96.119511, 41.227565, 41.231589, 41.234089, 41.234046, 41.234049, 41.234018, 41.234029, 41.231379, 41.230494, 41.229209, 41.222385, 41.22152, 41.221486, 41.221509, 41.221371, 41.227565)),83.8810316139767,4.18053244592346,0.956738768718802,2.53743760399334,0,6.11480865224626
"102","31055007409","Census Tract 74.09; Douglas County; Nebraska",1999,272,88355,8924,1708,249,75,59,4,5,38,33,0,10,130,110,1999,272,list(c(-96.154184, -96.153099, -96.153014, -96.151118, -96.138587, -96.129198, -96.127301, -96.119498, -96.119501, -96.119511, -96.119503, -96.110306, -96.100732, -96.100732, -96.090898, -96.081537, -96.06234, -96.043122, -96.02517, -96.02425, -96.023894, -96.023905, -96.023859, -96.043028, -96.052567, -96.062189, -96.08145, -96.087973, -96.091793, -96.095156, -96.102634, -96.110519, -96.119665, -96.120397, -96.138778, -96.138748, -96.138781, -96.13879, -96.15747, -96.154184, 41.233632, 41.234033, 
41.234035, 41.23408, 41.233848, 41.233988, 41.234006, 41.234089, 41.231589, 41.227565, 41.221371, 41.221509, 41.221486, 41.22152, 41.221531, 41.221543, 41.221553, 41.221566, 41.221593, 41.221667, 41.221681, 41.219719, 41.212496, 41.212494, 41.212481, 41.212487, 41.21252, 41.212511, 41.212058, 41.211718, 41.2125, 41.21256, 41.212955, 41.212187, 41.212659, 41.219511, 41.219986, 41.221658, 41.233936, 41.233632)),85.4427213606803,3.75187593796898,0.200100050025012,1.90095047523762,0,6.50325162581291
"103","31055007472","Census Tract 74.72; Douglas County; Nebraska",3915,332,98393,12732,3376,314,325,286,0,10,63,61,0,10,111,99,3915,332,list(c(-96.158137, -96.148548, -96.143652, -96.138873, -96.138852, -96.138842, -96.138808, -96.14231, -96.14487, -96.154096, -96.158055, -96.158076, -96.158137, 41.292135, 41.292102, 41.29214, 41.292177, 41.287537, 41.28508, 41.277663, 41.277622, 41.277578, 41.277568, 41.277544, 41.284354, 41.292135)),86.2324393358876,8.30140485312899,0,1.60919540229885,0,2.83524904214559
"104","31055007451","Census Tract 74.51; Douglas County; Nebraska",5389,496,102331,6641,4339,441,125,114,0,15,402,231,0,15,429,316,5389,496,list(c(-96.196139, -96.194447, -96.182288, -96.176863, -96.171893, -96.165056, -96.158738, -96.15747, -96.13879, -96.138781, -96.138748, -96.147111, -96.154947, -96.15552, -96.156632, -96.157597, -96.161598, -96.163389, -96.16645, -96.168155, -96.171395, -96.1771, -96.179259, -96.188206, -96.186627, -96.187628, -96.190943, -96.19056, -96.190591, -96.19163, -96.191687, -96.192051, -96.19228, -96.192503, -96.193053, -96.193536, -96.193021, -96.193578, -96.194254, -96.196236, -96.196139, 41.234286, 
41.234308, 41.234134, 41.23415, 41.234022, 41.233988, 41.233967, 41.233936, 41.221658, 41.219986, 41.219511, 41.219524, 41.219523, 41.21928, 41.220081, 41.221399, 41.222418, 41.21911, 41.218603, 41.218496, 41.220134, 41.220839, 41.220912, 41.22411, 41.224631, 41.22618, 41.226798, 41.227151, 41.227315, 41.227545, 41.227077, 41.227108, 41.227547, 41.22719, 41.227404, 41.22718, 41.226974, 41.226786, 41.226771, 41.226784, 41.234286)),80.5158656522546,2.31953980330302,0,7.45964000742253,0,7.96066060493598
"105","31055007505","Census Tract 75.05; Douglas County; Nebraska",5088,405,137965,21597,4326,520,54,75,0,15,154,126,6,9,387,357,5088,405,list(c(-96.311688, -96.310269, -96.278032, -96.24384, -96.242327, -96.21499, -96.197011, -96.197007, -96.196903, -96.206553, -96.206437, -96.206399, -96.206257, -96.196692, -96.197327, -96.196442, -96.215648, -96.23446, -96.234401, -96.23438, -96.23438, -96.237378, -96.245367, -96.248354, -96.254148, -96.261002, -96.268037, -96.268217, -96.273014, -96.276929, -96.28315, -96.283185, -96.284942, -96.287702, -96.289654, -96.29052, -96.291629, -96.291848, -96.292238, -96.293409, -96.29333, -96.292972, 
-96.294658, -96.294371, -96.292359, -96.292355, -96.293339, -96.294493, -96.300365, -96.302764, -96.302547, -96.301168, -96.294785, -96.292342, -96.291709, -96.290832, -96.290455, -96.290402, -96.29053, -96.291155, -96.2918, -96.292345, -96.294557, -96.296667, -96.297415, -96.298093, -96.297653, -96.29697, -96.293476, -96.292347, -96.291704, -96.290421, -96.290205, -96.289993, -96.289975, -96.290312, -96.29084, -96.291611, -96.292349, -96.298758, -96.301988, -96.302225, -96.300761, -96.297669, -96.294822, 
-96.294683, -96.297678, -96.299517, -96.30236, -96.301876, -96.299791, -96.298864, -96.300097, -96.303028, -96.304541, -96.307906, -96.310783, -96.311688, 41.390437, 41.393198, 41.393034, 41.393133, 41.393138, 41.393076, 41.393136, 41.364472, 41.349946, 41.349946, 41.339073, 41.335434, 41.320924, 41.320927, 41.319816, 41.30645, 41.306352, 41.306326, 41.29729, 41.292125, 41.29191, 41.291928, 41.291721, 41.291676, 41.292989, 41.294446, 41.294702, 41.294704, 41.294765, 41.294702, 41.293631, 41.29371, 
41.2999, 41.3063, 41.310505, 41.313537, 41.313561, 41.316044, 41.316614, 41.318709, 41.320869, 41.322362, 41.327378, 41.328674, 41.331243, 41.332742, 41.334485, 41.335174, 41.335039, 41.337033, 41.339663, 41.340737, 41.342604, 41.34435, 41.345044, 41.346456, 41.34772, 41.348722, 41.349068, 41.349608, 41.349922, 41.350036, 41.350312, 41.350877, 41.35132, 41.352693, 41.353356, 41.35343, 41.353101, 41.353253, 41.35353, 41.354095, 41.354374, 41.354851, 41.355455, 41.356089, 41.356642, 41.357012, 41.357208, 
41.35662, 41.357376, 41.359182, 41.360187, 41.360682, 41.362148, 41.364461, 41.36806, 41.371698, 41.379323, 41.383159, 41.385028, 41.38767, 41.388694, 41.388404, 41.387273, 41.387043, 41.388453, 41.390437)),85.0235849056604,1.06132075471698,0,3.02672955974843,0.117924528301887,7.6061320754717
"106","31055007315","Census Tract 73.15; Douglas County; Nebraska",5745,521,106250,12836,4392,490,429,317,37,56,388,212,0,15,150,162,5745,521,list(c(-96.139019, -96.129036, -96.114772, -96.10997, -96.104993, -96.100316, -96.100488, -96.100522, -96.100583, -96.100665, -96.100829, -96.104365, -96.110758, -96.119624, -96.123627, -96.138852, -96.13886, -96.138867, -96.138896, -96.138922, -96.138926, -96.139019, 41.33563, 41.335626, 41.335638, 41.335645, 41.335654, 41.335662, 41.321152, 41.318776, 41.313844, 41.306614, 41.306614, 41.306616, 41.306641, 41.306618, 41.306617, 41.306591, 41.317699, 41.321106, 41.325459, 41.328262, 41.328483, 41.33563
)),76.4490861618799,7.46736292428198,0.644038294168843,6.75369886858137,0,2.61096605744125
"107","31055007443","Census Tract 74.43; Douglas County; Nebraska",3657,367,98611,31298,3110,382,108,56,10,16,148,108,0,10,84,69,3657,367,list(c(-96.119576, -96.119581, -96.119587, -96.106939, -96.106236, -96.100527, -96.100538, -96.100594, -96.102929, -96.119614, -96.119576, 41.268711, 41.272451, 41.277618, 41.277658, 41.27768, 41.27768, 41.271744, 41.26313, 41.26297, 41.263124, 41.268711)),85.0423844681433,2.9532403609516,0.273448181569593,4.04703308722997,0,2.29696472518458
"108","31055007449","Census Tract 74.49; Douglas County; Nebraska",3425,397,110216,15738,3183,432,0,10,0,10,156,109,0,10,80,89,3425,397,list(c(-96.196287, -96.183779, -96.176852, -96.176908, -96.176863, -96.182288, -96.194447, -96.196139, -96.196248, -96.196287, 41.248491, 41.248505, 41.248514, 41.242748, 41.23415, 41.234134, 41.234308, 41.234286, 41.245144, 41.248491)),92.9343065693431,0,0,4.55474452554745,0,2.33576642335766
"109","31055007303","Census Tract 73.03; Douglas County; Nebraska",3153,364,99957,16092,2657,392,166,120,5,10,35,32,0,10,176,158,3153,364,list(c(-96.02489, -96.02381, -96.023806, -96.02381, -96.023844, -96.023876, -96.022083, -96.006563, -96.004751, -96.000291, -95.996837, -95.996687, -95.994832, -95.93749, -95.9369307120276, -95.93519, -95.92929, -95.92879, -95.9309451251532, -95.93099, -95.93549, -95.94099, -95.952191, -95.954891, -95.956791, -95.9566993445255, -95.964226, -95.966961, -95.977232, -95.982108, -95.989245, -96.007002, -96.009986, -96.013904, -96.023822, -96.023838, -96.023817, -96.02382, -96.023813, -96.02489, 41.375549, 
41.376889, 41.379679, 41.381035, 41.387524, 41.393154, 41.393185, 41.393081, 41.393064, 41.393058, 41.393183, 41.393188, 41.393182, 41.393095, 41.3909794324524, 41.384395, 41.374896, 41.370096, 41.3648061473512, 41.364696, 41.360596, 41.357496, 41.353496, 41.351796, 41.349196, 41.3458047474452, 41.344724, 41.344734, 41.346625, 41.347243, 41.347385, 41.346072, 41.345668, 41.34469, 41.341512, 41.344673, 41.350125, 41.3647, 41.374999, 41.375549)),84.2689502061529,5.26482714874722,0.158579130986362,1.11005391690454,0,5.58198541071995
"110","31055003200","Census Tract 32; Douglas County; Nebraska",2316,453,41739,18748,433,148,120,68,38,44,0,10,0,10,1722,466,2316,453,list(c(-95.957048, -95.954238, -95.954084, -95.95405, -95.95396, -95.951997, -95.947038, -95.947048, -95.947043, -95.947051, -95.947065, -95.949383, -95.950468, -95.951391, -95.953135, -95.956928, -95.957048, 41.222389, 41.226758, 41.226965, 41.22701, 41.227133, 41.226304, 41.226202, 41.219717, 41.218509, 41.212249, 41.205593, 41.205602, 41.205621, 41.208727, 41.212293, 41.219713, 41.222389)),18.6960276338515,5.18134715025907,1.64075993091537,0,0,74.3523316062176
"111","31055000200","Census Tract 2; Douglas County; Nebraska",3441,655,46964,36508,2648,648,359,253,0,10,0,10,0,10,208,173,3441,655,list(c(-95.964226, -95.9566993445255, -95.9566940330672, -95.956691, -95.953091, -95.946891, -95.9432291696037, -95.9393706921877, -95.94031, -95.945664, -95.945588, -95.945576, -95.945646, -95.945381, -95.956525, -95.956544, -95.956532, -95.956646, -95.957065, -95.957767, -95.959595, -95.961702, -95.963797, -95.964226, 41.344724, 41.3458047474452, 41.3456082234861, 41.345496, 41.339896, 41.334096, 41.3315910189171, 41.3289515157479, 41.327841, 41.324871, 41.323229, 41.321297, 41.320338, 41.317573, 
41.31757, 41.320675, 41.322146, 41.322917, 41.324409, 41.326916, 41.333427, 41.340861, 41.343152, 41.344724)),76.9543737285673,10.4330136588201,0,0,0,6.04475443185121
"112","31055000800","Census Tract 8; Douglas County; Nebraska",2080,343,49496,13126,198,96,1050,293,25,40,304,178,0,10,353,249,2080,343,list(c(-95.946987, -95.946954, -95.94215, -95.939428, -95.937336, -95.932343, -95.932453, -95.932639, -95.935178, -95.935171, -95.937367, -95.942177, -95.943797, -95.943792, -95.946989, -95.946987, 41.289207, 41.299619, 41.29963, 41.299578, 41.299644, 41.299659, 41.285805, 41.28512, 41.285126, 41.288747, 41.288749, 41.288763, 41.28785, 41.288755, 41.288754, 41.289207)),9.51923076923077,50.4807692307692,1.20192307692308,14.6153846153846,0,16.9711538461538
"113","31055002200","Census Tract 22; Douglas County; Nebraska",1282,231,64875,10026,906,231,0,10,0,10,56,82,0,10,272,126,1282,231,list(c(-95.930596, -95.929315, -95.92668, -95.924151, -95.92404, -95.9163664692047, -95.9139138185291, -95.922877, -95.924105, -95.926684, -95.930721, -95.930596, 41.249142, 41.249133, 41.249107, 41.249082, 41.248034, 41.2483007392622, 41.2432220181664, 41.24313, 41.242813, 41.242829, 41.242854, 41.249142)),70.6708268330733,0,0,4.36817472698908,0,21.216848673947
"114","31055002400","Census Tract 24; Douglas County; Nebraska",3835,816,52534,16222,1820,446,30,34,0,10,114,153,0,10,1767,657,3835,816,list(c(-95.947043, -95.94415, -95.944147, -95.942259, -95.940208, -95.937363, -95.937358, -95.932044, -95.930745, -95.926771, -95.925749, -95.924203, -95.932558, -95.933311, -95.933311, -95.937357, -95.941368, -95.942242, -95.94309, -95.947038, -95.947043, 41.231816, 41.231806, 41.233014, 41.233017, 41.233311, 41.234377, 41.23696, 41.236936, 41.23693, 41.236917, 41.234183, 41.230648, 41.229728, 41.229558, 41.229696, 41.228181, 41.226692, 41.226475, 41.226342, 41.226202, 41.231816)),47.4576271186441,0.782268578878748,0,2.97262059973924,0,46.0756192959583
"115","31055002800","Census Tract 28; Douglas County; Nebraska",3461,559,67560,21051,1066,445,34,52,9,16,53,64,0,10,2235,404,3461,559,list(c(-95.947065, -95.943038, -95.941783, -95.936206, -95.93604, -95.933682, -95.930097, -95.9274848781543, -95.92599, -95.9233116732375, -95.926062, -95.93346, -95.936841, -95.941005, -95.941988, -95.942303, -95.945907, -95.947041, -95.947065, 41.205593, 41.205585, 41.203765, 41.203753, 41.202062, 41.202098, 41.202306, 41.2021714896754, 41.195698, 41.1912022372202, 41.190984, 41.190982, 41.190974, 41.195068, 41.196536, 41.197022, 41.200413, 41.201879, 41.205593)),30.800346720601,0.982375036116729,0.260040450736781,1.53134932100549,0,64.5767119329673
"116","31055003100","Census Tract 31; Douglas County; Nebraska",3893,644,55125,24057,1624,294,120,155,0,10,0,10,0,10,2130,640,3893,644,list(c(-95.976809, -95.976391, -95.976253, -95.975857, -95.975839, -95.962593, -95.960082, -95.956647, -95.954084, -95.954238, -95.957048, -95.956928, -95.953135, -95.951391, -95.950468, -95.95322, -95.96003, -95.967333, -95.967054, -95.968881, -95.970034, -95.974931, -95.976662, -95.977885, -95.976809, 41.207699, 41.212599, 41.214407, 41.219726, 41.224725, 41.226894, 41.227325, 41.227591, 41.226965, 41.226758, 41.222389, 41.219713, 41.212293, 41.208727, 41.205621, 41.205595, 41.205494, 41.205399, 
41.212277, 41.212455, 41.210519, 41.207311, 41.205488, 41.205615, 41.207699)),41.7159003339327,3.08245568969946,0,0,0,54.7135884921654
"117","31055003500","Census Tract 35; Douglas County; Nebraska",4360,893,56136,15478,2981,579,377,301,0,10,106,124,37,53,586,98,4360,893,list(c(-96.004731, -96.002755, -96.002123, -95.999251, -95.997988, -95.995187, -95.992405, -95.990223, -95.984223, -95.975842, -95.97582, -95.975827, -95.975829, -95.975839, -95.975839, -95.978586, -95.978405, -95.978576, -95.983039, -95.990247, -95.990235, -95.995102, -95.99506, -95.997463, -96.004487, -96.004718, -96.004731, 41.23787, 41.237884, 41.237871, 41.238135, 41.238993, 41.240816, 41.241297, 41.24151, 41.241521, 41.241522, 41.238439, 41.235667, 41.23424, 41.231825, 41.226987, 41.226991, 
41.22856, 41.230535, 41.230625, 41.230626, 41.226997, 41.226992, 41.230546, 41.230618, 41.230616, 41.230597, 41.23787)),68.3715596330275,8.64678899082569,0,2.43119266055046,0.848623853211009,13.4403669724771
"118","31055003800","Census Tract 38; Douglas County; Nebraska",3993,560,57935,22368,2247,370,240,101,8,13,33,34,0,10,1376,419,3993,560,list(c(-95.975784, -95.966159, -95.9631, -95.962536, -95.961403, -95.959854, -95.953917, -95.953768, -95.953913, -95.954097, -95.954244, -95.954479, -95.957808, -95.960335, -95.960329, -95.964279, -95.964289, -95.964297, -95.966184, -95.969805, -95.975842, -95.975784, 41.248768, 41.24877, 41.248776, 41.24787, 41.248784, 41.248787, 41.248808, 41.24526, 41.239153, 41.236207, 41.235528, 41.236207, 41.23654, 41.236553, 41.23785, 41.237861, 41.239971, 41.241501, 41.241502, 41.241504, 41.241522, 41.248768
)),56.2734785875282,6.01051840721262,0.200350613573754,0.826446280991736,0,34.4603055346857
"119","31055004500","Census Tract 45; Douglas County; Nebraska",3104,346,66452,11359,2667,292,15,23,0,10,186,156,0,10,118,104,3104,346,list(c(-96.004753, -95.99585, -95.995984, -95.995065, -95.995069, -95.985423, -95.985422, -95.990254, -95.990217, -95.990205, -95.997945, -96.004764, -96.004753, 41.252352, 41.252394, 41.25308, 41.257828, 41.25965, 41.259693, 41.256108, 41.25606, 41.252409, 41.248786, 41.24853, 41.24874, 41.252352)),85.9213917525773,0.483247422680412,0,5.99226804123711,0,3.80154639175258
"120","31055007471","Census Tract 74.71; Douglas County; Nebraska",3798,723,103929,25580,2876,605,165,138,0,10,215,143,0,10,460,333,3798,723,list(c(-96.177389, -96.173739, -96.162986, -96.158137, -96.158076, -96.158055, -96.165729, -96.167768, -96.177238, -96.177325, -96.177389, 41.292139, 41.292138, 41.292136, 41.292135, 41.284354, 41.277544, 41.277519, 41.277523, 41.277531, 41.284879, 41.292139)),75.724065297525,4.34439178515008,0,5.66087414428647,0,12.1116377040548
"121","31055007469","Census Tract 74.69; Douglas County; Nebraska",4714,614,107875,15279,3425,414,279,118,32,35,239,210,0,10,283,233,4714,614,list(c(-96.177388, -96.177362, -96.177349, -96.17726, -96.168923, -96.167649, -96.162851, -96.158047, -96.158117, -96.158137, -96.162986, -96.173739, -96.177389, -96.177388, 41.292266, 41.298367, 41.299297, 41.3065, 41.306527, 41.306529, 41.306538, 41.306548, 41.296425, 41.292135, 41.292136, 41.292138, 41.292139, 41.292266)),72.6559185405176,5.91854051760713,0.678829019940602,5.07000424268137,0,6.0033941450997
"122","31055007516","Census Tract 75.16; Douglas County; Nebraska",4396,287,132668,16004,3581,408,61,51,0,10,309,254,0,10,190,133,4396,287,list(c(-96.234339, -96.221536, -96.215497, -96.211016, -96.205916, -96.19633, -96.196424, -96.196496, -96.206036, -96.2067, -96.20722, -96.215565, -96.223233, -96.234317, -96.234339, 41.219302, 41.219342, 41.219361, 41.219375, 41.219392, 41.219434, 41.210118, 41.205186, 41.205114, 41.20511, 41.205107, 41.205057, 41.204988, 41.204838, 41.219302)),81.4604185623294,1.38762511373976,0,7.02911737943585,0,4.3221110100091
"123","31055007519","Census Tract 75.19; Douglas County; Nebraska",5276,489,128226,22822,4788,483,9,15,0,15,77,85,0,15,265,165,5276,489,list(c(-96.215881, -96.196666, -96.196538, -96.196564, -96.196548, -96.190956, -96.18713, -96.186899, -96.177238, -96.177107, -96.177355, -96.177123, -96.177106, -96.17704, -96.176766, -96.1763, -96.176424, -96.176999, -96.177092, -96.196389, -96.21563, -96.215795, -96.215796, -96.215841, -96.215875, -96.215874, -96.215881, 41.292017, 41.291966, 41.291479, 41.284818, 41.277572, 41.277555, 41.277546, 41.277545, 41.277531, 41.266918, 41.266182, 41.265573, 41.265092, 41.264807, 41.264396, 41.264009, 
41.263738, 41.263107, 41.262923, 41.26299, 41.26294, 41.276626, 41.277458, 41.284743, 41.288377, 41.291616, 41.292017)),90.7505686125853,0.170583775587566,0,1.45943896891585,0,5.02274450341168
"124","31055007520","Census Tract 75.20; Douglas County; Nebraska",4930,1042,173750,53191,4140,974,143,152,0,10,491,256,0,10,76,68,4930,1042,list(c(-96.196666, -96.186891, -96.177389, -96.177325, -96.177238, -96.186899, -96.18713, -96.190956, -96.196548, -96.196564, -96.196538, -96.196666, 41.291966, 41.292045, 41.292139, 41.284879, 41.277531, 41.277545, 41.277546, 41.277555, 41.277572, 41.284818, 41.291479, 41.291966)),83.9756592292089,2.90060851926978,0,9.95943204868154,0,1.54158215010142
"125","31055005600","Census Tract 56; Douglas County; Nebraska",4308,538,64363,5963,3582,538,231,196,39,43,106,87,0,10,215,142,4308,538,list(c(-96.023909, -96.023833, -96.023886, -96.023822, -96.013563, -96.012383, -96.011847, -96.014189, -96.014276, -96.014289, -96.014309, -96.014342, -96.013093, -96.014345, -96.014353, -96.014363, -96.004766, -96.004781, -96.004787, -96.004779, -96.014357, -96.014348, -96.023883, -96.0239, -96.023904, -96.023909, 41.292328, 41.295906, 41.297645, 41.306738, 41.306719, 41.306681, 41.303125, 41.303129, 41.299529, 41.295908, 41.292813, 41.292333, 41.291365, 41.28956, 41.288657, 41.285022, 41.284972, 
41.283174, 41.281365, 41.277738, 41.27776, 41.281395, 41.281425, 41.285063, 41.288688, 41.292328)),83.1476323119777,5.36211699164345,0.905292479108635,2.46053853296193,0,4.99071494893222
